Cosmic_Phenotype_id, Site_Primary,Site_Subtype1,Histology,Hist_Subtype1,Hist_Subtype2,Hist_Subtype3,Site_Primary_COSMIC,Site_Subtype1_COSMIC,Histology_COSMIC,Hist_Subtype1_COSMIC,NCI_Code
COSO353710062,wrist,NS,sarcoma,clear_cell,NS,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,malignant_melanoma_of_soft_parts-clear_cell_sarcoma,NS,C3745
COSO344010062,buttock,NS,sarcoma,clear_cell,NS,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,malignant_melanoma_of_soft_parts-clear_cell_sarcoma,NS,C3745
COSO333010062,foot,NS,sarcoma,clear_cell,NS,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,malignant_melanoma_of_soft_parts-clear_cell_sarcoma,NS,C3745
COSO351710062,knee,NS,sarcoma,clear_cell,NS,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,malignant_melanoma_of_soft_parts-clear_cell_sarcoma,NS,C3745
COSO572010062,arm,NS,sarcoma,clear_cell,NS,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,malignant_melanoma_of_soft_parts-clear_cell_sarcoma,NS,C3745
COSO313510062,NS,NS,sarcoma,clear_cell,NS,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,malignant_melanoma_of_soft_parts-clear_cell_sarcoma,NS,C3745
COSO333010062,foot,left,sarcoma,clear_cell,NS,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,malignant_melanoma_of_soft_parts-clear_cell_sarcoma,NS,C3745
COSO287710062,colon,transverse,sarcoma,clear_cell,NS,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,malignant_melanoma_of_soft_parts-clear_cell_sarcoma,NS,C3745
COSO353710062,wrist,right,sarcoma,clear_cell,NS,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,malignant_melanoma_of_soft_parts-clear_cell_sarcoma,NS,C3745
COSO28425226,breast,NS,sarcoma,large_cell,NS,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,sarcoma,NS,C9306
COSO28525343,cervix,NS,sarcoma,botryoides,NS,NS,soft_tissue,striated_muscle,rhabdomyosarcoma,embryonal,C8971
COSO34426187,groin,NS,sarcoma,epithelioid,NS,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,epithelioid_sarcoma,NS,C3714
COSO54266187,vulva,NS,sarcoma,epithelioid,NS,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,epithelioid_sarcoma,NS,C3714
COSO35416187,upper_arm,NS,sarcoma,epithelioid,NS,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,epithelioid_sarcoma,NS,C3714
COSO31356187,NS,NS,sarcoma,epithelioid,NS,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,epithelioid_sarcoma,NS,C3714
COSO61126187,lower_leg,NS,sarcoma,epithelioid,classical,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,epithelioid_sarcoma,NS,C3714
COSO61126187,shoulder,NS,sarcoma,epithelioid,classical,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,epithelioid_sarcoma,NS,C3714
COSO61126187,hand,NS,sarcoma,epithelioid,classical,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,epithelioid_sarcoma,NS,C3714
COSO61126187,arm,NS,sarcoma,epithelioid,classical,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,epithelioid_sarcoma,NS,C3714
COSO61126187,leg,NS,sarcoma,epithelioid,classical,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,epithelioid_sarcoma,NS,C3714
COSO61136187,vulva,NS,sarcoma,epithelioid,proximal_type,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,epithelioid_sarcoma,NS,C3714
COSO61136187,inguinal,NS,sarcoma,epithelioid,proximal_type,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,epithelioid_sarcoma,NS,C3714
COSO61136187,inguinal_region,NS,sarcoma,epithelioid,proximal_type,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,epithelioid_sarcoma,NS,C3714
COSO61136187,sacral_region,NS,sarcoma,epithelioid,proximal_type,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,epithelioid_sarcoma,NS,C3714
COSO61136187,lumbar_region,NS,sarcoma,epithelioid,proximal_type,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,epithelioid_sarcoma,NS,C3714
COSO61136187,dorsal_region,NS,sarcoma,epithelioid,proximal_type,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,epithelioid_sarcoma,NS,C3714
COSO61136187,perineum,NS,sarcoma,epithelioid,proximal_type,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,epithelioid_sarcoma,NS,C3714
COSO61136187,thigh,NS,sarcoma,epithelioid,proximal_type,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,epithelioid_sarcoma,NS,C3714
COSO61136187,NS,NS,sarcoma,epithelioid,proximal_type,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,epithelioid_sarcoma,NS,C3714
COSO61136187,chest_wall,NS,sarcoma,epithelioid,proximal_type,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,epithelioid_sarcoma,NS,C3714
COSO61136187,knee,NS,sarcoma,epithelioid,proximal_type,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,epithelioid_sarcoma,NS,C3714
COSO61136187,groin,NS,sarcoma,epithelioid,proximal_type,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,epithelioid_sarcoma,NS,C3714
COSO61126187,hand,NS,sarcoma,epithelioid,distal_type,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,epithelioid_sarcoma,NS,C3714
COSO61126187,foot,NS,sarcoma,epithelioid,distal_type,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,epithelioid_sarcoma,NS,C3714
COSO61126187,arm,NS,sarcoma,epithelioid,distal_type,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,epithelioid_sarcoma,NS,C3714
COSO61126187,NS,NS,sarcoma,epithelioid,distal_type,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,epithelioid_sarcoma,NS,C3714
COSO61126187,elbow,NS,sarcoma,epithelioid,distal_type,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,epithelioid_sarcoma,NS,C3714
COSO61126187,knee,NS,sarcoma,epithelioid,distal_type,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,epithelioid_sarcoma,NS,C3714
COSO61126187,forearm,NS,sarcoma,epithelioid,distal_type,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,epithelioid_sarcoma,NS,C3714
COSO61136187,thigh,NS,sarcoma,epithelioid,fibroma-like,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,epithelioid_sarcoma,NS,C3714
COSO28775385,rectum,NS,sarcoma,spindle,gastrointestinal_stromal_tumour,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,gastrointestinal_stromal_tumour,spindle,C27792
COSO108055754,soft_tissue,femoral,sarcoma,pleomorphic,NS,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,NS,C4247
COSO31355754,NS,NS,sarcoma,pleomorphic,undifferentiated,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,NS,C4247
COSO37255754,thigh,NS,sarcoma,pleomorphic,undifferentiated,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,NS,C4247
COSO57205754,arm,NS,sarcoma,pleomorphic,undifferentiated,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,NS,C4247
COSO31875754,retroperitoneum,NS,sarcoma,pleomorphic,undifferentiated,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,NS,C4247
COSO36735754,thorax,NS,sarcoma,pleomorphic,undifferentiated,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,NS,C4247
COSO35175754,knee,NS,sarcoma,pleomorphic,undifferentiated,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,NS,C4247
COSO57385754,leg,NS,sarcoma,pleomorphic,undifferentiated,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,NS,C4247
COSO61475754,head_neck,NS,sarcoma,pleomorphic,undifferentiated,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,NS,C4247
COSO35375754,forearm,NS,sarcoma,pleomorphic,undifferentiated,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,NS,C4247
COSO30115754,lung,NS,sarcoma,pleomorphic,undifferentiated,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,NS,C4247
COSO34405754,buttock,NS,sarcoma,pleomorphic,undifferentiated,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,NS,C4247
COSO38285754,bone,scapula,sarcoma,pleomorphic,undifferentiated,NS,bone,scapula,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,NS,C8563
COSO36225754,lower_leg,NS,sarcoma,pleomorphic,undifferentiated,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,NS,C4247
COSO103125754,lower_arm,NS,sarcoma,pleomorphic,undifferentiated,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,NS,C4247
COSO37255754,leg,upper,sarcoma,pleomorphic,undifferentiated,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,NS,C4247
COSO31355754,subcutaneous,NS,sarcoma,pleomorphic,undifferentiated,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,NS,C4247
COSO57195754,trunk_wall,NS,sarcoma,pleomorphic,undifferentiated,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,NS,C4247
COSO35415754,upper_arm,NS,sarcoma,pleomorphic,undifferentiated,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,NS,C4247
COSO57285754,hip,NS,sarcoma,pleomorphic,undifferentiated,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,NS,C4247
COSO36765754,pubis,NS,sarcoma,pleomorphic,undifferentiated,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,NS,C4247
COSO28105754,bone,femur,sarcoma,pleomorphic,undifferentiated,NS,bone,femur,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,NS,C8563
COSO28165754,bone,humerus,sarcoma,pleomorphic,undifferentiated,NS,bone,humerus,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,NS,C8563
COSO28185754,bone,pelvis,sarcoma,pleomorphic,undifferentiated,NS,bone,pelvis,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,NS,C8563
COSO58685754,bone,clavicle,sarcoma,pleomorphic,undifferentiated,NS,bone,clavicle,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,NS,C8563
COSO28225754,bone,tibia,sarcoma,pleomorphic,undifferentiated,NS,bone,tibia,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,NS,C8563
COSO34505754,neck,NS,sarcoma,pleomorphic,undifferentiated,post_radiotherapy,soft_tissue,fibrous_tissue_and_uncertain_origin,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,NS,C4247
COSO34525754,axilla,NS,sarcoma,pleomorphic,undifferentiated,post_radiotherapy,soft_tissue,fibrous_tissue_and_uncertain_origin,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,NS,C4247
COSO37255754,thigh,NS,sarcoma,pleomorphic,spindle_cell,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,NS,C4247
COSO38285754,bone,scapula,sarcoma,pleomorphic,high_grade_spindle_cell,with_myofibroblastic_differentiation,bone,scapula,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,NS,C8563
COSO55405393,pharynx,oropharynx,sarcoma,leiomyosarcoma,NS,NS,soft_tissue,smooth_muscle,leiomyosarcoma,NS,C3158
COSO31885393,soft_tissue,retroperitoneum,sarcoma,leiomyosarcoma,NS,NS,soft_tissue,smooth_muscle,leiomyosarcoma,NS,C3158
COSO36945393,soft_tissue,lower_extremity,sarcoma,leiomyosarcoma,NS,NS,soft_tissue,smooth_muscle,leiomyosarcoma,NS,C3158
COSO31195393,soft_tissue,inferior_vena_cava,sarcoma,leiomyosarcoma,NS,NS,soft_tissue,smooth_muscle,leiomyosarcoma,NS,C3158
COSO28835393,colon,NS,sarcoma,leiomyosarcoma,NS,NS,soft_tissue,smooth_muscle,leiomyosarcoma,NS,C3158
COSO31215393,soft_tissue,NS,sarcoma,leiomyosarcoma,NS,NS,soft_tissue,smooth_muscle,leiomyosarcoma,NS,C3158
COSO29475541,heart,left_ventricle,sarcoma,rhabdomyosarcoma,NS,NS,soft_tissue,striated_muscle,rhabdomyosarcoma,NS,C3359
COSO29475541,heart,left_atrium,sarcoma,rhabdomyosarcoma,NS,NS,soft_tissue,striated_muscle,rhabdomyosarcoma,NS,C3359
COSO28525541,NS,NS,sarcoma,rhabdomyosarcoma,NS,NS,soft_tissue,striated_muscle,rhabdomyosarcoma,NS,C3359
COSO28525541,soft_tissue,NS,sarcoma,rhabdomyosarcoma,NS,NS,soft_tissue,striated_muscle,rhabdomyosarcoma,NS,C3359
COSO28525541,soft_tissue,muscle,sarcoma,rhabdomyosarcoma,NS,NS,soft_tissue,striated_muscle,rhabdomyosarcoma,NS,C3359
COSO35965343,soft_tissue,submandibular,sarcoma,rhabdomyosarcoma,embryonal,NS,soft_tissue,striated_muscle,rhabdomyosarcoma,embryonal,C8971
COSO28525343,soft_tissue,NS,sarcoma,rhabdomyosarcoma,embryonal,NS,soft_tissue,striated_muscle,rhabdomyosarcoma,embryonal,C8971
COSO28526179,soft_tissue,NS,sarcoma,rhabdomyosarcoma,pleomorphic,NS,soft_tissue,striated_muscle,rhabdomyosarcoma,pleomorphic,C4258
COSO28526176,soft_tissue,NS,sarcoma,rhabdomyosarcoma,alveolar,NS,soft_tissue,striated_muscle,rhabdomyosarcoma,alveolar,C3749
COSO29895202,liver,endothelium,sarcoma,endothelial_tumour,angiosarcoma,NS,soft_tissue,blood_vessel,angiosarcoma,NS,C3088
COSO37256219,synovium,right_thigh,sarcoma,biphasic,NS,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,synovial_sarcoma,NS,C3400
COSO37256219,synovium,left_thigh,sarcoma,biphasic,NS,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,synovial_sarcoma,NS,C3400
COSO33306219,synovium,right_foot,sarcoma,biphasic,NS,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,synovial_sarcoma,NS,C3400
COSO31356219,synovium,NS,sarcoma,biphasic,NS,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,synovial_sarcoma,NS,C3400
COSO34506219,synovium,neck,sarcoma,biphasic,NS,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,synovial_sarcoma,NS,C3400
COSO34556219,synovium,left_shoulder,sarcoma,biphasic,NS,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,synovial_sarcoma,NS,C3400
COSO33306219,synovium,left_foot,sarcoma,biphasic,NS,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,synovial_sarcoma,NS,C3400
COSO35356219,synovium,left_elbow,sarcoma,biphasic,NS,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,synovial_sarcoma,NS,C3400
COSO31355752,NS,NS,sarcoma,fibrosarcoma,NS,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,fibrosarcoma,NS,C6605
COSO31355752,soft_tissue,NS,sarcoma,fibrosarcoma,NS,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,fibrosarcoma,NS,C6605
COSO31355752,soft_tissue,fibrous_tissue,sarcoma,fibrosarcoma,NS,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,fibrosarcoma,NS,C6605
COSO31355754,NS,NS,sarcoma,histiocytoma,NS,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,NS,C4247
COSO31365756,NS,NS,sarcoma,liposarcoma,NS,NS,soft_tissue,fat,liposarcoma,NS,C3194
COSO31365756,soft_tissue,NS,sarcoma,liposarcoma,NS,NS,soft_tissue,fat,liposarcoma,NS,C3194
COSO28065754,bone,NS,sarcoma,malignant_fibrous_histiocytoma,NS,NS,bone,NS,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,NS,C8563
COSO31355754,NS,NS,sarcoma,malignant_fibrous_histiocytoma,NS,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,NS,C4247
COSO31355754,soft_tissue,NS,sarcoma,malignant_fibrous_histiocytoma,NS,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,NS,C4247
COSO37255754,soft_tissue,thigh,sarcoma,malignant_fibrous_histiocytoma,xanthomatous,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,NS,C4247
COSO34415754,soft_tissue,thoracic_wall,sarcoma,malignant_fibrous_histiocytoma,xanthomatous,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,NS,C4247
COSO31875754,soft_tissue,retroperitoneum,sarcoma,malignant_fibrous_histiocytoma,xanthomatous,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,NS,C4247
COSO34505754,soft_tissue,neck,sarcoma,malignant_fibrous_histiocytoma,xanthomatous,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,NS,C4247
COSO34525754,soft_tissue,axilla,sarcoma,malignant_fibrous_histiocytoma,xanthomatous,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,NS,C4247
COSO31355754,NS,NS,sarcoma,malignant_fibrous_histiocytoma,pleomorphic,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,NS,C4247
COSO36975754,soft_tissue,upper_extremity,sarcoma,malignant_fibrous_histiocytoma,pleomorphic,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,NS,C4247
COSO34555754,soft_tissue,shoulder,sarcoma,malignant_fibrous_histiocytoma,pleomorphic,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,NS,C4247
COSO31875754,soft_tissue,retroperitoneum,sarcoma,malignant_fibrous_histiocytoma,pleomorphic,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,NS,C4247
COSO36955754,soft_tissue,lower_extremity,sarcoma,malignant_fibrous_histiocytoma,pleomorphic,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,NS,C4247
COSO34405754,soft_tissue,buttock,sarcoma,malignant_fibrous_histiocytoma,pleomorphic,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,NS,C4247
COSO31356665,soft_tissue,NS,sarcoma,malignant_fibrous_histiocytoma,pleomorphic,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,storiform_pleomorphic,C4247
COSO34506204,soft_tissue,neck,sarcoma,malignant_fibrous_histiocytoma,giant_cell,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,giant_cell,C8380
COSO37256204,soft_tissue,thigh,sarcoma,malignant_fibrous_histiocytoma,giant_cell,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,giant_cell,C8380
COSO34416204,soft_tissue,thoracic_wall,sarcoma,malignant_fibrous_histiocytoma,giant_cell,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,giant_cell,C8380
COSO35276204,soft_tissue,retroauricular,sarcoma,malignant_fibrous_histiocytoma,giant_cell,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,giant_cell,C8380
COSO35356204,soft_tissue,elbow,sarcoma,malignant_fibrous_histiocytoma,giant_cell,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,giant_cell,C8380
COSO35416665,soft_tissue,upper_arm,sarcoma,malignant_fibrous_histiocytoma,storiform_pleomorphic,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,storiform_pleomorphic,C4247
COSO35376665,soft_tissue,forearm,sarcoma,malignant_fibrous_histiocytoma,storiform_pleomorphic,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,storiform_pleomorphic,C4247
COSO34416665,soft_tissue,thoracic_wall,sarcoma,malignant_fibrous_histiocytoma,storiform_pleomorphic,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,storiform_pleomorphic,C4247
COSO37256665,soft_tissue,thigh,sarcoma,malignant_fibrous_histiocytoma,storiform_pleomorphic,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,storiform_pleomorphic,C4247
COSO34556665,soft_tissue,shoulder,sarcoma,malignant_fibrous_histiocytoma,storiform_pleomorphic,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,storiform_pleomorphic,C4247
COSO35336665,soft_tissue,ear,sarcoma,malignant_fibrous_histiocytoma,storiform_pleomorphic,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,storiform_pleomorphic,C4247
COSO36976666,soft_tissue,upper_extremity,sarcoma,malignant_fibrous_histiocytoma,myxoid,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,myxoid,C6496
COSO35416666,soft_tissue,upper_arm,sarcoma,malignant_fibrous_histiocytoma,myxoid,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,myxoid,C6496
COSO36226666,soft_tissue,lower_leg,sarcoma,malignant_fibrous_histiocytoma,myxoid,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,myxoid,C6496
COSO34416666,soft_tissue,thoracic_wall,sarcoma,malignant_fibrous_histiocytoma,myxoid,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,myxoid,C6496
COSO37256666,soft_tissue,thigh,sarcoma,malignant_fibrous_histiocytoma,myxoid,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,myxoid,C6496
COSO31876666,soft_tissue,retroperitoneum,sarcoma,malignant_fibrous_histiocytoma,myxoid,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,malignant_fibrous_histiocytoma-pleomorphic_sarcoma,myxoid,C6496
COSO29026529,uterus,NS,sarcoma,mixed_mullerian,NS,NS,endometrium,NS,carcinoma,carcinosarcoma-malignant_mesodermal_mixed_tumour,C42700
COSO37235756,soft_tissue,thigh,sarcoma,adipocytic_tumour,liposarcoma,NS,soft_tissue,fat,liposarcoma,NS,C3194
COSO34195756,soft_tissue,abdominal_wall,sarcoma,adipocytic_tumour,liposarcoma,NS,soft_tissue,fat,liposarcoma,NS,C3194
COSO34355756,soft_tissue,chest_wall,sarcoma,adipocytic_tumour,liposarcoma,NS,soft_tissue,fat,liposarcoma,NS,C3194
COSO34275756,soft_tissue,retroperitoneum,sarcoma,adipocytic_tumour,liposarcoma,NS,soft_tissue,fat,liposarcoma,NS,C3194
COSO35075756,soft_tissue,knee,sarcoma,adipocytic_tumour,liposarcoma,NS,soft_tissue,fat,liposarcoma,NS,C3194
COSO35226182,mouth,NS,sarcoma,alveolar_soft_part,NS,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,alveolar_soft_part_sarcoma,NS,C3750
COSO61476182,neck,NS,sarcoma,alveolar_soft_part,NS,NS,soft_tissue,fibrous_tissue_and_uncertain_origin,alveolar_soft_part_sarcoma,NS,C3750
